508301,608102,0.1421401515151515
508301,608106,0.1421401515151515
508305,608102,0.1421401515151515
508305,608106,0.1421401515151515
508304,608102,0.1421401515151515
508304,608106,0.1421401515151515
508308,608102,0.1421401515151515
508308,608106,0.1421401515151515
508303,608102,0.1421401515151515
508303,608106,0.1421401515151515
508307,608102,0.1421401515151515
508307,608106,0.1421401515151515
608102,608217,0.13541666666666666
608102,608219,0.13541666666666666
608106,608217,0.13541666666666666
608106,608219,0.13541666666666666
608101,508302,0.13541666666666666
608101,508306,0.13541666666666666
608105,508302,0.13541666666666666
608105,508306,0.13541666666666666
608201,608101,0.16232638888888887
608201,608105,0.16232638888888887
608205,608101,0.16232638888888887
608205,608105,0.16232638888888887
608203,608101,0.16232638888888887
608203,608105,0.16232638888888887
608207,608101,0.16232638888888887
608207,608105,0.16232638888888887
608204,608101,0.16232638888888887
608204,608105,0.16232638888888887
608208,608101,0.16232638888888887
608208,608105,0.16232638888888887
